filename,url
tsp4tbyn_b10864763.json,https://iiif.wellcomecollection.org/presentation/b10864763
wf2ebtg2_b10400746.json,https://iiif.wellcomecollection.org/presentation/b10400746
rqwu76hu_b14574378.json,https://iiif.wellcomecollection.org/presentation/b14574378
u4gxg6rc_b1062224x.json,https://iiif.wellcomecollection.org/presentation/b1062224x
yy5uvkcm_b12175468.json,https://iiif.wellcomecollection.org/presentation/b12175468
wn5c9tge_b11059394.json,https://iiif.wellcomecollection.org/presentation/b11059394
e8wm2qe6_b10617401.json,https://iiif.wellcomecollection.org/presentation/b10617401
tvz362zz_b10933797.json,https://iiif.wellcomecollection.org/presentation/b10933797
ydcym25d_b10768579.json,https://iiif.wellcomecollection.org/presentation/b10768579
gd9jfvcg_b11201010.json,https://iiif.wellcomecollection.org/presentation/b11201010
nyegsjnw_b11056903.json,https://iiif.wellcomecollection.org/presentation/b11056903
q3ys6gyf_b10318306.json,https://iiif.wellcomecollection.org/presentation/b10318306
j22an5nu_b11145067.json,https://iiif.wellcomecollection.org/presentation/b11145067
k6hps5xw_b13134644.json,https://iiif.wellcomecollection.org/presentation/b13134644
ejaq7d8m_b10821831.json,https://iiif.wellcomecollection.org/presentation/b10821831
qyanwzft_b11536962.json,https://iiif.wellcomecollection.org/presentation/b11536962
f8bec8wz_b10888925.json,https://iiif.wellcomecollection.org/presentation/b10888925
g8j4yfqg_b10620990.json,https://iiif.wellcomecollection.org/presentation/b10620990
fw4dmc4y_b11148809.json,https://iiif.wellcomecollection.org/presentation/b11148809
n6ppepxr_b12953532.json,https://iiif.wellcomecollection.org/presentation/b12953532
sfrxbznh_b11217911.json,https://iiif.wellcomecollection.org/presentation/b11217911
z9gurm6m_b14558981.json,https://iiif.wellcomecollection.org/presentation/b14558981
yy3gvcqj_b12947428.json,https://iiif.wellcomecollection.org/presentation/b12947428
z9tk2qwd_b10183735.json,https://iiif.wellcomecollection.org/presentation/b10183735
tw8ftgyg_b10767903.json,https://iiif.wellcomecollection.org/presentation/b10767903
tuz5n6x5_b14594547.json,https://iiif.wellcomecollection.org/presentation/b14594547
xx2s5w53_b1119635x.json,https://iiif.wellcomecollection.org/presentation/b1119635x
g89h8t6t_b1010866x.json,https://iiif.wellcomecollection.org/presentation/b1010866x
squqcgte_b14561748.json,https://iiif.wellcomecollection.org/presentation/b14561748
zxnmqr8r_b10109018.json,https://iiif.wellcomecollection.org/presentation/b10109018
y5pky7qy_b28984626.json,https://iiif.wellcomecollection.org/presentation/b28984626
d7w2vdyp_b11055418.json,https://iiif.wellcomecollection.org/presentation/b11055418
jnqdxxw9_b11196610.json,https://iiif.wellcomecollection.org/presentation/b11196610
m5azudem_b11208806.json,https://iiif.wellcomecollection.org/presentation/b11208806
u3p9zxbw_b13268004.json,https://iiif.wellcomecollection.org/presentation/b13268004
y2bhz9x3_b1077869x.json,https://iiif.wellcomecollection.org/presentation/b1077869x
n6dpy578_b12201704.json,https://iiif.wellcomecollection.org/presentation/b12201704
gkx4ydt9_b32753366.json,https://iiif.wellcomecollection.org/presentation/b32753366
sncm8ec2_b10889164.json,https://iiif.wellcomecollection.org/presentation/b10889164
xt9fme3h_b11143630.json,https://iiif.wellcomecollection.org/presentation/b11143630
ppp8ucze_b11059369.json,https://iiif.wellcomecollection.org/presentation/b11059369
v6z5dugc_b10109304.json,https://iiif.wellcomecollection.org/presentation/b10109304
s2g8qmb5_b10119620.json,https://iiif.wellcomecollection.org/presentation/b10119620
zvkqqf9u_b12206143.json,https://iiif.wellcomecollection.org/presentation/b12206143
pwvad43c_b11197869.json,https://iiif.wellcomecollection.org/presentation/b11197869
qexynt9c_b10866358.json,https://iiif.wellcomecollection.org/presentation/b10866358
kmw2tjmk_b14563356.json,https://iiif.wellcomecollection.org/presentation/b14563356
wsdu6w3w_b10334415.json,https://iiif.wellcomecollection.org/presentation/b10334415
xy29yupn_b11534035.json,https://iiif.wellcomecollection.org/presentation/b11534035
qxmuejdm_b1105752x.json,https://iiif.wellcomecollection.org/presentation/b1105752x
f8n95rc3_b12204171.json,https://iiif.wellcomecollection.org/presentation/b12204171
yqaaqemy_b10327071.json,https://iiif.wellcomecollection.org/presentation/b10327071
zv9xa7jj_b10916490.json,https://iiif.wellcomecollection.org/presentation/b10916490
yhss4jc5_b10332613.json,https://iiif.wellcomecollection.org/presentation/b10332613
wqjr6r4f_b10632232.json,https://iiif.wellcomecollection.org/presentation/b10632232
u7j6jkh2_b11209045.json,https://iiif.wellcomecollection.org/presentation/b11209045
f2w6sdrf_b1458248x.json,https://iiif.wellcomecollection.org/presentation/b1458248x
c4rvrrw7_b10111372.json,https://iiif.wellcomecollection.org/presentation/b10111372
qspm5y9v_b11196609.json,https://iiif.wellcomecollection.org/presentation/b11196609
pypybcc7_b1105508x.json,https://iiif.wellcomecollection.org/presentation/b1105508x
x372udfx_b12181754.json,https://iiif.wellcomecollection.org/presentation/b12181754
xgktvghc_b1098866x.json,https://iiif.wellcomecollection.org/presentation/b1098866x
yftr94b4_b11142601.json,https://iiif.wellcomecollection.org/presentation/b11142601
deghhcdd_b1063129x.json,https://iiif.wellcomecollection.org/presentation/b1063129x
h4zkr88h_b11057282.json,https://iiif.wellcomecollection.org/presentation/b11057282
rvqqfakx_b14569334.json,https://iiif.wellcomecollection.org/presentation/b14569334
tuyj3x5s_b11147969.json,https://iiif.wellcomecollection.org/presentation/b11147969
vsszzp8c_b1218035x.json,https://iiif.wellcomecollection.org/presentation/b1218035x
kt5ry5wb_b11057774.json,https://iiif.wellcomecollection.org/presentation/b11057774
fxu8qa5p_b11213875.json,https://iiif.wellcomecollection.org/presentation/b11213875
jrqt64g3_b10336059.json,https://iiif.wellcomecollection.org/presentation/b10336059
mp7a7jke_b14568330.json,https://iiif.wellcomecollection.org/presentation/b14568330
rkajxfb5_b12206222.json,https://iiif.wellcomecollection.org/presentation/b12206222
r6hs2zwh_b10279799.json,https://iiif.wellcomecollection.org/presentation/b10279799
jdpwpkju_b16426101.json,https://iiif.wellcomecollection.org/presentation/b16426101
